ID_VIV,ID_HOG,ID_PER,ID_DEL,UPM,VIV_SEL,HOGAR,BPCOD,R_SEL,SEXO,EDAD,AREAM_OCU,BP1_1,BP1_2C,FAC_DEL,FAC_DEL_AM
3100862.04,3100862.04.01,3100862.04.01.01,3100862.04.01.01.07.1,3100862,4,1,7,1,2,46,NA,7,11,458,NA
3202645.1,3202645.10.01,3202645.10.01.01,3202645.10.01.01.05.1,3202645,10,1,5,1,2,54,NA,12,32,273,NA
2760879.11,2760879.11.01,2760879.11.01.05,2760879.11.01.05.03.1,2760879,11,1,3,5,1,24,NA,11,27,221,NA
2104032.02,2104032.02.01,2104032.02.01.02,2104032.02.01.02.09.1,2104032,2,1,9,2,2,34,NA,1,21,1078,NA
3202285.16,3202285.16.01,3202285.16.01.02,3202285.16.01.02.09.2,3202285,16,1,9,2,1,44,NA,6,32,441,NA
1360048.01,1360048.01.01,1360048.01.01.01,1360048.01.01.01.08.1,1360048,1,1,8,1,1,37,NA,8,13,1171,NA
1360048.01,1360048.01.01,1360048.01.01.01,1360048.01.01.01.08.2,1360048,1,1,8,1,1,37,NA,11,13,1171,NA
1360048.01,1360048.01.01,1360048.01.01.01,1360048.01.01.01.09.1,1360048,1,1,9,1,1,37,NA,12,13,1171,NA
1360048.03,1360048.03.01,1360048.03.01.04,1360048.03.01.04.02.1,1360048,3,1,2,4,2,18,NA,7,13,390,NA
1360048.07,1360048.07.01,1360048.07.01.03,1360048.07.01.03.04.1,1360048,7,1,4,3,2,19,NA,12,13,390,NA
1360048.07,1360048.07.01,1360048.07.01.03,1360048.07.01.03.05.1,1360048,7,1,5,3,2,19,NA,11,13,1561,NA
1360048.08,1360048.08.01,1360048.08.01.02,1360048.08.01.02.08.1,1360048,8,1,8,2,2,42,NA,8,13,1171,NA
1001600.05,1001600.05.01,1001600.05.01.01,1001600.05.01.01.03.1,1001600,5,1,3,1,1,55,NA,12,10,134,NA
1360048.16,1360048.16.01,1360048.16.01.02,1360048.16.01.02.05.1,1360048,16,1,5,2,1,19,NA,3,13,780,NA
1360048.2,1360048.20.01,1360048.20.01.03,1360048.20.01.03.10.1,1360048,20,1,10,3,2,33,NA,4,13,1171,NA
3006397.18,3006397.18.01,3006397.18.01.03,3006397.18.01.03.03.1,3006397,18,1,3,3,2,25,NA,3,30,847,NA
3000630.05,3000630.05.01,3000630.05.01.01,3000630.05.01.01.09.2,3000630,5,1,9,1,2,58,NA,6,30,539,NA
1360153.02,1360153.02.01,1360153.02.01.02,1360153.02.01.02.09.1,1360153,2,1,9,2,2,47,NA,99,13,1098,NA
1360153.15,1360153.15.01,1360153.15.01.01,1360153.15.01.01.05.1,1360153,15,1,5,1,2,45,NA,8,24,274,NA
2104141.01,2104141.01.01,2104141.01.01.01,2104141.01.01.01.04.1,2104141,1,1,4,1,2,22,NA,11,21,455,NA
2104141.05,2104141.05.01,2104141.05.01.03,2104141.05.01.03.05.1,2104141,5,1,5,3,2,22,NA,10,21,1821,NA
3200101.03,3200101.03.01,3200101.03.01.01,3200101.03.01.01.02.2,3200101,3,1,2,1,2,32,NA,6,32,390,NA
3200101.03,3200101.03.01,3200101.03.01.01,3200101.03.01.01.04.1,3200101,3,1,4,1,2,32,NA,5,32,390,NA
3000663.02,3000663.02.01,3000663.02.01.03,3000663.02.01.03.01.1,3000663,2,1,1,3,2,21,NA,11,30,718,NA
3200108.01,3200108.01.01,3200108.01.01.01,3200108.01.01.01.02.1,3200108,1,1,2,1,1,35,NA,10,32,269,NA
3200108.04,3200108.04.01,3200108.04.01.02,3200108.04.01.02.08.1,3200108,4,1,8,2,1,34,NA,5,32,1074,NA
2104192.02,2104192.02.01,2104192.02.01.03,2104192.02.01.03.13.1,2104192,2,1,13,3,2,21,NA,11,21,1188,NA
2760202.14,2760202.14.01,2760202.14.01.02,2760202.14.01.02.10.1,2760202,14,1,10,2,2,38,NA,12,27,390,NA
3200108.05,3200108.05.01,3200108.05.01.02,3200108.05.01.02.13.3,3200108,5,1,13,2,2,24,NA,10,32,537,NA
2104216.02,2104216.02.01,2104216.02.01.01,2104216.02.01.01.08.1,2104216,2,1,8,1,2,42,NA,4,21,745,NA
2104216.04,2104216.04.01,2104216.04.01.02,2104216.04.01.02.04.1,2104216,4,1,4,2,2,49,NA,12,21,745,NA
3006669.05,3006669.05.01,3006669.05.01.02,3006669.05.01.02.03.1,3006669,5,1,3,2,1,42,NA,4,30,366,NA
2104232.04,2104232.04.01,2104232.04.01.01,2104232.04.01.01.04.1,2104232,4,1,4,1,2,31,NA,11,21,469,NA
3006734.2,3006734.20.01,3006734.20.01.03,3006734.20.01.03.09.2,3006734,20,1,9,3,2,29,NA,9,30,2003,NA
1101792.05,1101792.05.01,1101792.05.01.01,1101792.05.01.01.02.1,1101792,5,1,2,1,1,41,NA,4,11,701,NA
2104243.01,2104243.01.01,2104243.01.01.01,2104243.01.01.01.05.1,2104243,1,1,5,1,1,58,NA,3,21,617,NA
2760926.19,2760926.19.01,2760926.19.01.01,2760926.19.01.01.08.1,2760926,19,1,8,1,1,48,NA,11,27,490,NA
2760928.03,2760928.03.01,2760928.03.01.02,2760928.03.01.02.04.1,2760928,3,1,4,2,2,31,NA,2,27,182,NA
2760928.03,2760928.03.01,2760928.03.01.02,2760928.03.01.02.06.1,2760928,3,1,6,2,2,31,NA,1,27,364,NA
3000873.04,3000873.04.01,3000873.04.01.01,3000873.04.01.01.10.2,3000873,4,1,10,1,1,57,NA,5,30,562,NA
2105964.1,2105964.10.01,2105964.10.01.02,2105964.10.01.02.10.1,2105964,10,1,10,2,2,33,NA,11,21,808,NA
2202288.01,2202288.01.01,2202288.01.01.01,2202288.01.01.01.05.1,2202288,1,1,5,1,2,28,NA,9,11,283,NA
1101896.05,1101896.05.01,1101896.05.01.01,1101896.05.01.01.03.3,1101896,5,1,3,1,1,30,NA,1,11,990,NA
2104247.01,2104247.01.01,2104247.01.01.02,2104247.01.01.02.05.1,2104247,1,1,5,2,1,20,NA,6,21,885,NA
2104247.05,2104247.05.01,2104247.05.01.01,2104247.05.01.01.03.1,2104247,5,1,3,1,1,69,NA,3,21,442,NA
2104282.01,2104282.01.01,2104282.01.01.02,2104282.01.01.02.04.1,2104282,1,1,4,2,1,18,NA,7,21,583,NA
3000886.01,3000886.01.01,3000886.01.01.02,3000886.01.01.02.03.1,3000886,1,1,3,2,2,18,NA,3,30,734,NA
2104282.04,2104282.04.01,2104282.04.01.02,2104282.04.01.02.05.1,2104282,4,1,5,2,2,46,NA,8,21,1167,NA
2104284.02,2104284.02.01,2104284.02.01.01,2104284.02.01.01.05.1,2104284,2,1,5,1,2,37,NA,7,21,526,NA
2104284.02,2104284.02.01,2104284.02.01.01,2104284.02.01.01.05.2,2104284,2,1,5,1,2,37,NA,1,21,526,NA
3000886.01,3000886.01.01,3000886.01.01.02,3000886.01.01.02.08.1,3000886,1,1,8,2,2,18,NA,5,30,1469,NA
3000886.01,3000886.01.01,3000886.01.01.02,3000886.01.01.02.08.2,3000886,1,1,8,2,2,18,NA,3,30,1469,NA
2104284.02,2104284.02.01,2104284.02.01.01,2104284.02.01.01.15.1,2104284,2,1,15,1,2,37,NA,12,21,526,NA
2760983.16,2760983.16.01,2760983.16.01.01,2760983.16.01.01.02.2,2760983,16,1,2,1,2,31,NA,7,27,257,NA
3006776.03,3006776.03.01,3006776.03.01.01,3006776.03.01.01.03.3,3006776,3,1,3,1,1,36,NA,7,30,703,NA
2104308.01,2104308.01.01,2104308.01.01.02,2104308.01.01.02.06.1,2104308,1,1,6,2,2,35,NA,11,21,1185,NA
2104309.04,2104309.04.01,2104309.04.01.02,2104309.04.01.02.10.1,2104309,4,1,10,2,2,21,NA,3,21,1409,NA
2761003.02,2761003.02.01,2761003.02.01.03,2761003.02.01.03.04.1,2761003,2,1,4,3,1,45,NA,2,27,227,NA
2104331.04,2104331.04.01,2104331.04.01.02,2104331.04.01.02.02.1,2104331,4,1,2,2,1,21,NA,7,21,867,NA
2104331.04,2104331.04.01,2104331.04.01.02,2104331.04.01.02.04.1,2104331,4,1,4,2,1,21,NA,7,21,867,NA
2104331.04,2104331.04.01,2104331.04.01.02,2104331.04.01.02.05.1,2104331,4,1,5,2,1,21,NA,7,21,1734,NA
2104331.05,2104331.05.01,2104331.05.01.02,2104331.05.01.02.02.1,2104331,5,1,2,2,2,31,NA,2,21,867,NA
2104332.05,2104332.05.01,2104332.05.01.01,2104332.05.01.01.10.1,2104332,5,1,10,1,1,30,NA,6,21,1829,NA
3001189.02,3001189.02.01,3001189.02.01.01,3001189.02.01.01.07.1,3001189,2,1,7,1,2,46,NA,9,30,670,NA
2761006.05,2761006.05.01,2761006.05.01.03,2761006.05.01.03.06.1,2761006,5,1,6,3,2,18,NA,9,27,528,NA
2761006.06,2761006.06.01,2761006.06.01.01,2761006.06.01.01.02.1,2761006,6,1,2,1,1,47,NA,4,27,176,NA
3001032.01,3001032.01.01,3001032.01.01.02,3001032.01.01.02.12.1,3001032,1,1,12,2,2,30,NA,6,30,1475,NA
3001036.01,3001036.01.01,3001036.01.01.02,3001036.01.01.02.05.1,3001036,1,1,5,2,2,41,NA,2,30,1211,NA
3001036.01,3001036.01.01,3001036.01.01.02,3001036.01.01.02.10.1,3001036,1,1,10,2,2,41,NA,12,30,1211,NA
2700910.16,2700910.16.01,2700910.16.01.03,2700910.16.01.03.04.1,2700910,16,1,4,3,1,51,NA,9,27,265,NA
3001088.01,3001088.01.01,3001088.01.01.01,3001088.01.01.01.12.1,3001088,1,1,12,1,2,35,NA,5,30,1661,NA
1360260.13,1360260.13.01,1360260.13.01.01,1360260.13.01.01.02.1,1360260,13,1,2,1,1,67,NA,11,13,289,NA
2700913.01,2700913.01.01,2700913.01.01.03,2700913.01.01.03.08.1,2700913,1,1,8,3,1,19,NA,3,27,732,NA
2500642.04,2500642.04.01,2500642.04.01.02,2500642.04.01.02.04.1,2500642,4,1,4,2,2,21,NA,11,25,223,NA
2106296.14,2106296.14.01,2106296.14.01.03,2106296.14.01.03.13.2,2106296,14,1,13,3,2,27,NA,4,21,2033,NA
3001189.02,3001189.02.01,3001189.02.01.01,3001189.02.01.01.08.1,3001189,2,1,8,1,2,46,NA,11,30,670,NA
2500727.01,2500727.01.01,2500727.01.01.01,2500727.01.01.01.09.2,2500727,1,1,9,1,1,57,NA,3,25,256,NA
2700913.03,2700913.03.01,2700913.03.01.03,2700913.03.01.03.09.1,2700913,3,1,9,3,2,29,NA,5,27,732,NA
3001216.04,3001216.04.01,3001216.04.01.02,3001216.04.01.02.10.2,3001216,4,1,10,2,2,21,NA,11,30,1495,NA
3001216.04,3001216.04.01,3001216.04.01.02,3001216.04.01.02.10.1,3001216,4,1,10,2,2,21,NA,11,30,1495,NA
2106401.06,2106401.06.01,2106401.06.01.05,2106401.06.01.05.08.1,2106401,6,1,8,5,2,18,NA,2,21,2349,NA
2701764.09,2701764.09.01,2701764.09.01.01,2701764.09.01.01.10.1,2701764,9,1,10,1,1,44,NA,10,27,503,NA
2701764.14,2701764.14.01,2701764.14.01.02,2701764.14.01.02.08.1,2701764,14,1,8,2,2,31,NA,4,27,503,NA
2500770.02,2500770.02.01,2500770.02.01.05,2500770.02.01.05.10.2,2500770,2,1,10,5,2,23,NA,8,25,675,NA
1360272.14,1360272.14.01,1360272.14.01.01,1360272.14.01.01.09.1,1360272,14,1,9,1,2,28,NA,9,13,410,NA
1360273.15,1360273.15.01,1360273.15.01.01,1360273.15.01.01.09.1,1360273,15,1,9,1,1,69,NA,9,13,618,NA
3001290.04,3001290.04.02,3001290.04.02.01,3001290.04.02.01.09.1,3001290,4,2,9,1,2,71,NA,12,30,801,NA
2500770.04,2500770.04.01,2500770.04.01.01,2500770.04.01.01.07.2,2500770,4,1,7,1,2,37,NA,3,25,450,NA
2800157.05,2800157.05.01,2800157.05.01.01,2800157.05.01.01.06.1,2800157,5,1,6,1,1,31,NA,7,2,647,NA
1203417.09,1203417.09.01,1203417.09.01.01,1203417.09.01.01.06.1,1203417,9,1,6,1,1,65,NA,3,12,656,NA
3001455.01,3001455.01.01,3001455.01.01.01,3001455.01.01.01.08.1,3001455,1,1,8,1,1,41,NA,9,30,2587,NA
3001448.01,3001448.01.01,3001448.01.01.01,3001448.01.01.01.02.1,3001448,1,1,2,1,2,52,NA,4,30,763,NA
3001505.04,3001505.04.02,3001505.04.02.01,3001505.04.02.01.04.1,3001505,4,2,4,1,2,25,NA,1,30,715,NA
2106406.19,2106406.19.01,2106406.19.01.01,2106406.19.01.01.09.1,2106406,19,1,9,1,1,45,NA,3,21,425,NA
2104732.02,2104732.02.01,2104732.02.01.02,2104732.02.01.02.05.1,2104732,2,1,5,2,2,27,NA,12,21,1126,NA
3001670.02,3001670.02.01,3001670.02.01.01,3001670.02.01.01.07.2,3001670,2,1,7,1,2,59,NA,10,30,974,NA
1601946.01,1601946.01.01,1601946.01.01.01,1601946.01.01.01.02.1,1601946,1,1,2,1,1,55,NA,7,16,330,NA
1601946.01,1601946.01.01,1601946.01.01.01,1601946.01.01.01.02.2,1601946,1,1,2,1,1,55,NA,6,16,330,NA
2700933.01,2700933.01.01,2700933.01.01.04,2700933.01.01.04.02.1,2700933,1,1,2,4,1,24,NA,2,27,96,NA
2700933.01,2700933.01.01,2700933.01.01.04,2700933.01.01.04.02.2,2700933,1,1,2,4,1,24,NA,6,27,96,NA
2260493.06,2260493.06.01,2260493.06.01.01,2260493.06.01.01.05.2,2260493,6,1,5,1,2,27,NA,4,22,369,NA
3001505.04,3001505.04.02,3001505.04.02.01,3001505.04.02.01.11.2,3001505,4,2,11,1,2,25,NA,1,30,715,NA
2001992.16,2001992.16.01,2001992.16.01.03,2001992.16.01.03.09.3,2001992,16,1,9,3,2,37,NA,12,20,1047,NA
2001992.17,2001992.17.01,2001992.17.01.02,2001992.17.01.02.04.1,2001992,17,1,4,2,2,65,NA,10,20,349,NA
3001691.04,3001691.04.01,3001691.04.01.02,3001691.04.01.02.09.2,3001691,4,1,9,2,2,40,NA,12,30,3222,NA
2002135.05,2002135.05.01,2002135.05.01.01,2002135.05.01.01.03.1,2002135,5,1,3,1,1,42,NA,9,20,349,NA
2002135.07,2002135.07.01,2002135.07.01.01,2002135.07.01.01.09.1,2002135,7,1,9,1,1,49,NA,6,20,697,NA
2002135.12,2002135.12.01,2002135.12.01.02,2002135.12.01.02.04.2,2002135,12,1,4,2,1,25,NA,9,20,349,NA
1409554.03,1409554.03.01,1409554.03.01.01,1409554.03.01.01.03.1,1409554,3,1,3,1,1,64,NA,3,14,1567,NA
2002135.16,2002135.16.01,2002135.16.01.01,2002135.16.01.01.09.1,2002135,16,1,9,1,1,54,NA,4,20,1394,NA
3001696.04,3001696.04.01,3001696.04.01.01,3001696.04.01.01.02.1,3001696,4,1,2,1,1,52,NA,1,30,692,NA
2002141.03,2002141.03.01,2002141.03.01.02,2002141.03.01.02.09.2,2002141,3,1,9,2,2,47,NA,99,20,789,NA
2002141.03,2002141.03.01,2002141.03.01.02,2002141.03.01.02.09.3,2002141,3,1,9,2,2,47,NA,11,20,789,NA
3001725.01,3001725.01.01,3001725.01.01.02,3001725.01.01.02.11.1,3001725,1,1,11,2,1,25,NA,12,30,1660,NA
2002141.14,2002141.14.01,2002141.14.01.02,2002141.14.01.02.04.1,2002141,14,1,4,2,2,26,NA,1,20,395,NA
2002237.05,2002237.05.01,2002237.05.01.01,2002237.05.01.01.06.1,2002237,5,1,6,1,1,49,NA,8,20,715,NA
2002237.09,2002237.09.01,2002237.09.01.01,2002237.09.01.01.03.1,2002237,9,1,3,1,1,43,NA,6,20,358,NA
2002237.09,2002237.09.02,2002237.09.02.01,2002237.09.02.01.13.1,2002237,9,2,13,1,1,45,NA,9,20,1073,NA
2002237.11,2002237.11.01,2002237.11.01.02,2002237.11.01.02.02.1,2002237,11,1,2,2,2,31,NA,9,20,358,NA
3001823.02,3001823.02.01,3001823.02.01.01,3001823.02.01.01.10.1,3001823,2,1,10,1,2,59,NA,11,30,817,NA
2002237.14,2002237.14.01,2002237.14.01.01,2002237.14.01.01.09.1,2002237,14,1,9,1,2,58,NA,3,20,358,NA
2002237.16,2002237.16.01,2002237.16.01.03,2002237.16.01.03.09.1,2002237,16,1,9,3,1,21,NA,7,20,1431,NA
1409711.03,1409711.03.01,1409711.03.01.01,1409711.03.01.01.09.1,1409711,3,1,9,1,2,83,NA,6,14,1189,NA
1409711.1,1409711.10.01,1409711.10.01.02,1409711.10.01.02.08.1,1409711,10,1,8,2,2,25,NA,11,14,1189,NA
2900146.04,2900146.04.01,2900146.04.01.02,2900146.04.01.02.04.1,2900146,4,1,4,2,2,31,NA,6,29,131,NA
2900146.04,2900146.04.01,2900146.04.01.02,2900146.04.01.02.05.1,2900146,4,1,5,2,2,31,NA,3,29,262,NA
1409711.16,1409711.16.01,1409711.16.01.01,1409711.16.01.01.08.1,1409711,16,1,8,1,2,28,NA,5,14,594,NA
3001904.03,3001904.03.01,3001904.03.01.01,3001904.03.01.01.04.1,3001904,3,1,4,1,2,58,NA,3,30,1019,NA
3007771.12,3007771.12.01,3007771.12.01.02,3007771.12.01.02.10.1,3007771,12,1,10,2,2,40,NA,2,30,1080,NA
3007771.12,3007771.12.01,3007771.12.01.02,3007771.12.01.02.10.2,3007771,12,1,10,2,2,40,NA,2,30,1080,NA
2900146.08,2900146.08.01,2900146.08.01.04,2900146.08.01.04.02.1,2900146,8,1,2,4,2,20,NA,11,29,131,NA
3001976.03,3001976.03.01,3001976.03.01.01,3001976.03.01.01.04.1,3001976,3,1,4,1,2,80,NA,1,30,854,NA
1060148.14,1060148.14.01,1060148.14.01.02,1060148.14.01.02.02.2,1060148,14,1,2,2,2,32,NA,8,10,204,NA
2803945.01,2803945.01.01,2803945.01.01.01,2803945.01.01.01.05.1,2803945,1,1,5,1,1,25,NA,9,28,153,NA
3007771.2,3007771.20.01,3007771.20.01.03,3007771.20.01.03.07.2,3007771,20,1,7,3,1,29,NA,7,30,1800,NA
2900146.11,2900146.11.01,2900146.11.01.01,2900146.11.01.01.04.1,2900146,11,1,4,1,1,57,NA,6,29,131,NA
1409722.19,1409722.19.01,1409722.19.01.03,1409722.19.01.03.03.1,1409722,19,1,3,3,2,20,NA,5,14,697,NA
3202598.09,3202598.09.01,3202598.09.01.02,3202598.09.01.02.09.1,3202598,9,1,9,2,2,35,NA,11,32,436,NA
3007803.02,3007803.02.01,3007803.02.01.01,3007803.02.01.01.07.1,3007803,2,1,7,1,2,29,NA,4,30,678,NA
3007803.03,3007803.03.01,3007803.03.01.02,3007803.03.01.02.05.1,3007803,3,1,5,2,2,55,NA,8,30,1355,NA
2161419.17,2161419.17.01,2161419.17.01.05,2161419.17.01.05.02.2,2161419,17,1,2,5,2,30,NA,5,21,405,NA
2106987.11,2106987.11.02,2106987.11.02.01,2106987.11.02.01.05.3,2106987,11,2,5,1,1,25,NA,10,21,980,NA
3007848.02,3007848.02.01,3007848.02.01.02,3007848.02.01.02.06.1,3007848,2,1,6,2,1,50,NA,4,30,1557,NA
2161419.17,2161419.17.01,2161419.17.01.05,2161419.17.01.05.03.1,2161419,17,1,3,5,2,30,NA,99,21,405,NA
2701877.03,2701877.03.02,2701877.03.02.03,2701877.03.02.03.02.1,2701877,3,2,2,3,2,23,NA,10,27,234,NA
2106987.15,2106987.15.01,2106987.15.01.01,2106987.15.01.01.09.1,2106987,15,1,9,1,1,43,NA,11,21,980,NA
1909967.03,1909967.03.01,1909967.03.01.03,1909967.03.01.03.10.2,1909967,3,1,10,3,1,20,NA,9,19,1328,NA
2062465.15,2062465.15.01,2062465.15.01.01,2062465.15.01.01.10.1,2062465,15,1,10,1,1,55,NA,99,20,715,NA
1909967.03,1909967.03.01,1909967.03.01.03,1909967.03.01.03.08.1,1909967,3,1,8,3,1,20,NA,8,19,1328,NA
2900171.05,2900171.05.01,2900171.05.01.02,2900171.05.01.02.13.1,2900171,5,1,13,2,2,26,NA,11,29,343,NA
2604363.05,2604363.05.01,2604363.05.01.02,2604363.05.01.02.08.1,2604363,5,1,8,2,2,29,NA,3,26,1006,NA
2062472.09,2062472.09.01,2062472.09.01.01,2062472.09.01.01.10.1,2062472,9,1,10,1,1,43,NA,99,20,1112,NA
3008030.19,3008030.19.02,3008030.19.02.01,3008030.19.02.01.11.1,3008030,19,2,11,1,1,30,NA,12,30,1432,NA
2900171.13,2900171.13.01,2900171.13.01.03,2900171.13.01.03.02.1,2900171,13,1,2,3,1,21,NA,9,29,171,NA
3103031.15,3103031.15.01,3103031.15.01.01,3103031.15.01.01.03.1,3103031,15,1,3,1,1,57,NA,1,31,197,NA
1409781.12,1409781.12.01,1409781.12.01.04,1409781.12.01.04.03.1,1409781,12,1,3,4,1,35,NA,12,14,939,NA
3008131.09,3008131.09.01,3008131.09.01.02,3008131.09.01.02.04.2,3008131,9,1,4,2,2,91,NA,3,30,663,NA
1409781.12,1409781.12.01,1409781.12.01.04,1409781.12.01.04.10.1,1409781,12,1,10,4,1,35,NA,12,14,4694,NA
1409781.16,1409781.16.01,1409781.16.01.01,1409781.16.01.01.09.1,1409781,16,1,9,1,1,49,NA,2,14,1878,NA
2260592.18,2260592.18.01,2260592.18.01.02,2260592.18.01.02.04.2,2260592,18,1,4,2,2,18,NA,7,22,593,NA
2900172.15,2900172.15.01,2900172.15.01.02,2900172.15.01.02.09.1,2900172,15,1,9,2,1,20,NA,11,29,296,NA
2900172.16,2900172.16.01,2900172.16.01.01,2900172.16.01.01.10.1,2900172,16,1,10,1,2,43,NA,3,29,296,NA
2900172.18,2900172.18.01,2900172.18.01.01,2900172.18.01.01.04.1,2900172,18,1,4,1,1,66,NA,11,29,148,NA
3002533.05,3002533.05.01,3002533.05.01.03,3002533.05.01.03.03.1,3002533,5,1,3,3,1,30,NA,2,30,1046,NA
3002533.05,3002533.05.01,3002533.05.01.03,3002533.05.01.03.05.1,3002533,5,1,5,3,1,30,NA,7,30,3139,NA
2900183.06,2900183.06.01,2900183.06.01.02,2900183.06.01.02.02.1,2900183,6,1,2,2,1,18,NA,9,29,140,NA
1409793.12,1409793.12.01,1409793.12.01.03,1409793.12.01.03.09.1,1409793,12,1,9,3,1,21,NA,6,14,2158,NA
3002569.03,3002569.03.01,3002569.03.01.01,3002569.03.01.01.03.1,3002569,3,1,3,1,1,33,NA,1,30,956,NA
2900183.12,2900183.12.01,2900183.12.01.03,2900183.12.01.03.05.2,2900183,12,1,5,3,1,28,NA,6,13,420,NA
2002452.1,2002452.10.01,2002452.10.01.01,2002452.10.01.01.10.1,2002452,10,1,10,1,1,55,NA,9,20,1261,NA
2701217.06,2701217.06.01,2701217.06.01.01,2701217.06.01.01.05.1,2701217,6,1,5,1,1,52,NA,1,27,203,NA
2002464.1,2002464.10.01,2002464.10.01.02,2002464.10.01.02.08.1,2002464,10,1,8,2,2,42,NA,9,20,714,NA
2002464.2,2002464.20.01,2002464.20.01.03,2002464.20.01.03.11.1,2002464,20,1,11,3,1,19,NA,4,20,1071,NA
2002500.08,2002500.08.01,2002500.08.01.03,2002500.08.01.03.09.1,2002500,8,1,9,3,2,18,NA,3,20,1080,NA
2701217.19,2701217.19.01,2701217.19.01.02,2701217.19.01.02.10.1,2701217,19,1,10,2,1,44,NA,5,27,406,NA
2701217.2,2701217.20.02,2701217.20.02.01,2701217.20.02.01.04.1,2701217,20,2,4,1,2,31,NA,12,27,203,NA
2701217.2,2701217.20.04,2701217.20.04.02,2701217.20.04.02.08.1,2701217,20,4,8,2,2,24,NA,11,27,406,NA
1204270.18,1204270.18.01,1204270.18.01.01,1204270.18.01.01.02.1,1204270,18,1,2,1,1,65,NA,2,12,398,NA
3002743.01,3002743.01.01,3002743.01.01.02,3002743.01.01.02.05.1,3002743,1,1,5,2,2,30,NA,6,30,1784,NA
2701232.07,2701232.07.01,2701232.07.01.01,2701232.07.01.01.05.1,2701232,7,1,5,1,1,29,NA,10,27,512,NA
2701232.08,2701232.08.01,2701232.08.01.01,2701232.08.01.01.02.1,2701232,8,1,2,1,1,48,NA,4,27,256,NA
3002781.05,3002781.05.01,3002781.05.01.03,3002781.05.01.03.15.1,3002781,5,1,15,3,1,19,NA,2,30,2015,NA
2300039.05,2300039.05.01,2300039.05.01.04,2300039.05.01.04.13.1,2300039,5,1,13,4,2,25,NA,6,23,931,NA
2300072.05,2300072.05.01,2300072.05.01.02,2300072.05.01.02.06.1,2300072,5,1,6,2,2,28,NA,10,23,312,NA
3002979.01,3002979.01.01,3002979.01.01.01,3002979.01.01.01.03.2,3002979,1,1,3,1,1,98,NA,6,30,978,NA
3002979.01,3002979.01.01,3002979.01.01.01,3002979.01.01.01.03.1,3002979,1,1,3,1,1,98,NA,2,30,978,NA
2701249.03,2701249.03.01,2701249.03.01.01,2701249.03.01.01.07.2,2701249,3,1,7,1,2,46,NA,2,27,328,NA
2701249.03,2701249.03.01,2701249.03.01.01,2701249.03.01.01.07.1,2701249,3,1,7,1,2,46,NA,4,27,328,NA
3008463.11,3008463.11.01,3008463.11.01.04,3008463.11.01.04.03.1,3008463,11,1,3,4,1,35,NA,7,30,710,NA
3002979.01,3002979.01.01,3002979.01.01.01,3002979.01.01.01.10.3,3002979,1,1,10,1,1,98,NA,10,30,978,NA
2300079.04,2300079.04.01,2300079.04.01.02,2300079.04.01.02.04.2,2300079,4,1,4,2,2,18,NA,1,23,177,NA
3002979.01,3002979.01.01,3002979.01.01.01,3002979.01.01.01.04.2,3002979,1,1,4,1,1,98,NA,9,30,978,NA
2300081.04,2300081.04.01,2300081.04.01.02,2300081.04.01.02.02.1,2300081,4,1,2,2,1,24,NA,3,23,153,NA
1500683.05,1500683.05.01,1500683.05.01.01,1500683.05.01.01.05.1,1500683,5,1,5,1,1,46,NA,5,15,4847,NA
2804469.02,2804469.02.01,2804469.02.01.01,2804469.02.01.01.05.3,2804469,2,1,5,1,1,26,NA,2,28,158,NA
2107298.03,2107298.03.01,2107298.03.01.03,2107298.03.01.03.05.1,2107298,3,1,5,3,1,20,NA,11,21,1115,NA
2300086.05,2300086.05.01,2300086.05.01.01,2300086.05.01.01.04.2,2300086,5,1,4,1,1,50,NA,1,23,174,NA
3003186.02,3003186.02.01,3003186.02.01.01,3003186.02.01.01.07.1,3003186,2,1,7,1,2,30,NA,2,30,1413,NA
3008600.11,3008600.11.01,3008600.11.01.01,3008600.11.01.01.13.1,3008600,11,1,13,1,2,25,NA,99,30,663,NA
2161977.06,2161977.06.01,2161977.06.01.03,2161977.06.01.03.09.1,2161977,6,1,9,3,1,21,NA,11,21,1460,NA
2105097.15,2105097.15.02,2105097.15.02.02,2105097.15.02.02.09.2,2105097,15,2,9,2,2,23,NA,12,21,1970,NA
2300094.03,2300094.03.01,2300094.03.01.01,2300094.03.01.01.07.1,2300094,3,1,7,1,1,47,NA,4,23,408,NA
2300094.05,2300094.05.01,2300094.05.01.03,2300094.05.01.03.02.1,2300094,5,1,2,3,1,22,NA,10,23,204,NA
2300094.05,2300094.05.01,2300094.05.01.03,2300094.05.01.03.08.1,2300094,5,1,8,3,1,22,NA,2,23,816,NA
3003306.03,3003306.03.01,3003306.03.01.01,3003306.03.01.01.11.1,3003306,3,1,11,1,2,64,NA,6,30,571,NA
3003306.02,3003306.02.01,3003306.02.01.02,3003306.02.01.02.05.1,3003306,2,1,5,2,2,51,NA,10,30,1142,NA
2300081.04,2300081.04.01,2300081.04.01.02,2300081.04.01.02.03.1,2300081,4,1,3,2,1,24,NA,4,23,153,NA
2701255.15,2701255.15.01,2701255.15.01.01,2701255.15.01.01.09.1,2701255,15,1,9,1,2,57,NA,3,27,773,NA
2701255.18,2701255.18.01,2701255.18.01.01,2701255.18.01.01.05.1,2701255,18,1,5,1,2,55,NA,4,27,580,NA
